"YEAR","SAMPLE","SERIAL","HHWT","CLUSTER","CITY","STRATA","GQ","STREET","PERNUM","PERWT","RACE","RACED","MBPL","MBPLD","FBPL","FBPLD","OCC"
1900,190001,652002,19.64,1900006520021,5530,134924100001,1,"MARSHALL ST                                                                       ",4,19.64,1,100,434,43400,434,43400,304
1900,190001,652002,19.64,1900006520021,5530,134924100001,1,"MARSHALL ST                                                                       ",5,19.64,1,100,434,43400,434,43400,304
1900,190001,652002,19.64,1900006520021,5530,134924100001,1,"MARSHALL ST                                                                       ",6,19.64,1,100,434,43400,434,43400,304
1900,190001,652002,19.64,1900006520021,5530,134924100001,1,"MARSHALL ST                                                                       ",7,19.64,1,100,434,43400,434,43400,999
1900,190001,652002,19.64,1900006520021,5530,134924100001,1,"MARSHALL ST                                                                       ",8,19.64,1,100,434,43400,434,43400,142
1900,190001,652002,19.64,1900006520021,5530,134924100001,1,"MARSHALL ST                                                                       ",9,19.64,1,100,434,43400,434,43400,76
1900,190001,652002,19.64,1900006520021,5530,134924100001,1,"MARSHALL ST                                                                       ",10,19.64,1,100,434,43400,434,43400,304
1900,190001,652003,19.64,1900006520031,5530,134924100001,1,"MARSHALL ST                                                                       ",1,19.64,1,100,434,43400,434,43400,142
1900,190001,652003,19.64,1900006520031,5530,134924100001,1,"MARSHALL ST                                                                       ",2,19.64,1,100,434,43400,434,43400,999
1900,190001,652003,19.64,1900006520031,5530,134924100001,1,"MARSHALL ST                                                                       ",3,19.64,1,100,434,43400,434,43400,999
1900,190001,652003,19.64,1900006520031,5530,134924100001,1,"MARSHALL ST                                                                       ",4,19.64,1,100,434,43400,434,43400,999
1900,190001,652003,19.64,1900006520031,5530,134924100001,1,"MARSHALL ST                                                                       ",5,19.64,1,100,434,43400,434,43400,999
1900,190001,652003,19.64,1900006520031,5530,134924100001,1,"MARSHALL ST                                                                       ",6,19.64,1,100,434,43400,434,43400,999
1900,190001,652003,19.64,1900006520031,5530,134924100001,1,"MARSHALL ST                                                                       ",7,19.64,1,100,434,43400,434,43400,76
1900,190001,652003,19.64,1900006520031,5530,134924100001,1,"MARSHALL ST                                                                       ",8,19.64,1,100,434,43400,434,43400,142
1900,190001,652003,19.64,1900006520031,5530,134924100001,1,"MARSHALL ST                                                                       ",9,19.64,1,100,434,43400,434,43400,142
1900,190001,652004,19.64,1900006520041,5530,134924100001,1,"NORTH 18TH ST                                                                     ",1,19.64,1,100,39,3900,39,3900,41
1900,190001,652004,19.64,1900006520041,5530,134924100001,1,"NORTH 18TH ST                                                                     ",2,19.64,1,100,36,3600,24,2400,999
1900,190001,652005,19.64,1900006520051,5530,134924100001,1,"NORTH 18TH ST                                                                     ",1,19.64,1,100,19,1900,36,3600,107
1900,190001,652005,19.64,1900006520051,5530,134924100001,1,"NORTH 18TH ST                                                                     ",2,19.64,1,100,18,1800,36,3600,999
1900,190001,652005,19.64,1900006520051,5530,134924100001,1,"NORTH 18TH ST                                                                     ",3,19.64,1,100,18,1800,36,3600,999
1900,190001,652005,19.64,1900006520051,5530,134924100001,1,"NORTH 18TH ST                                                                     ",4,19.64,1,100,18,1800,36,3600,65
1900,190001,652005,19.64,1900006520051,5530,134924100001,1,"NORTH 18TH ST                                                                     ",5,19.64,1,100,405,40500,405,40500,29
1900,190001,652006,19.64,1900006520061,5530,134924100001,1,"JOHNSON STREET                                                                    ",1,19.64,1,100,453,45300,453,45300,65
1900,190001,652006,19.64,1900006520061,5530,134924100001,1,"JOHNSON STREET                                                                    ",2,19.64,1,100,453,45300,453,45300,999
1900,190001,652007,19.64,1900006520071,5530,134924100001,1,"JOHNSON STREET                                                                    ",1,19.64,1,100,36,3600,36,3600,62
1900,190001,652007,19.64,1900006520071,5530,134924100001,1,"JOHNSON STREET                                                                    ",2,19.64,1,100,36,3600,36,3600,999
1900,190001,652007,19.64,1900006520071,5530,134924100001,1,"JOHNSON STREET                                                                    ",3,19.64,1,100,36,3600,36,3600,999
1900,190001,652007,19.64,1900006520071,5530,134924100001,1,"JOHNSON STREET                                                                    ",4,19.64,1,100,36,3600,36,3600,999
1900,190001,652007,19.64,1900006520071,5530,134924100001,1,"JOHNSON STREET                                                                    ",5,19.64,1,100,20,2000,414,41400,999
1900,190001,652008,19.64,1900006520081,5530,134924100001,1,"JOHNSON STREET                                                                    ",1,19.64,1,100,414,41400,414,41400,999
1900,190001,652008,19.64,1900006520081,5530,134924100001,1,"JOHNSON STREET                                                                    ",2,19.64,1,100,414,41400,414,41400,999
1900,190001,652008,19.64,1900006520081,5530,134924100001,1,"JOHNSON STREET                                                                    ",3,19.64,1,100,414,41400,414,41400,999
1900,190001,652008,19.64,1900006520081,5530,134924100001,1,"JOHNSON STREET                                                                    ",4,19.64,1,100,414,41400,414,41400,66
1900,190001,652008,19.64,1900006520081,5530,134924100001,1,"JOHNSON STREET                                                                    ",5,19.64,1,100,414,41400,414,41400,66
1900,190001,652009,19.64,1900006520091,5530,134924100001,1,"JOHNSON STREET                                                                    ",1,19.64,1,100,41,4100,21,2100,41
1900,190001,652009,19.64,1900006520091,5530,134924100001,1,"JOHNSON STREET                                                                    ",2,19.64,1,100,18,1800,414,41400,999
1900,190001,652009,19.64,1900006520091,5530,134924100001,1,"JOHNSON STREET                                                                    ",3,19.64,1,100,53,5300,53,5300,999
1900,190001,652009,19.64,1900006520091,5530,134924100001,1,"JOHNSON STREET                                                                    ",4,19.64,1,100,41,4100,53,5300,999
1900,190001,652009,19.64,1900006520091,5530,134924100001,1,"JOHNSON STREET                                                                    ",5,19.64,1,100,41,4100,53,5300,999
1900,190001,652009,19.64,1900006520091,5530,134924100001,1,"JOHNSON STREET                                                                    ",6,19.64,1,100,414,41400,414,41400,29
1900,190001,652010,19.64,1900006520101,5530,134924100001,1,"23RD STREET                                                                       ",1,19.64,1,100,453,45300,453,45300,63
1900,190001,652010,19.64,1900006520101,5530,134924100001,1,"23RD STREET                                                                       ",2,19.64,1,100,36,3600,36,3600,999
1900,190001,652010,19.64,1900006520101,5530,134924100001,1,"23RD STREET                                                                       ",3,19.64,1,100,36,3600,17,1700,999
1900,190001,652010,19.64,1900006520101,5530,134924100001,1,"23RD STREET                                                                       ",4,19.64,1,100,453,45300,453,45300,29
1900,190001,652011,19.64,1900006520111,5530,134924100001,1,"23RD STREET                                                                       ",1,19.64,1,100,36,3600,150,15000,65
1900,190001,652011,19.64,1900006520111,5530,134924100001,1,"23RD STREET                                                                       ",2,19.64,1,100,36,3600,36,3600,999
1900,190001,652012,19.64,1900006520121,5530,134924100001,1,"23RD STREET                                                                       ",1,19.64,1,100,42,4200,42,4200,75
1900,190001,652012,19.64,1900006520121,5530,134924100001,1,"23RD STREET                                                                       ",2,19.64,1,100,42,4200,42,4200,999
1900,190001,652012,19.64,1900006520121,5530,134924100001,1,"23RD STREET                                                                       ",3,19.64,1,100,42,4200,42,4200,999
1900,190001,652012,19.64,1900006520121,5530,134924100001,1,"23RD STREET                                                                       ",4,19.64,1,100,42,4200,42,4200,999
1900,190001,652012,19.64,1900006520121,5530,134924100001,1,"23RD STREET                                                                       ",5,19.64,1,100,410,41000,410,41000,46
1900,190001,652013,19.64,1900006520131,5530,134924100001,1,"GLISAN STREET                                                                     ",1,19.64,1,100,25,2500,410,41000,91
1900,190001,652013,19.64,1900006520131,5530,134924100001,1,"GLISAN STREET                                                                     ",2,19.64,1,100,29,2900,47,4700,999
1900,190001,652013,19.64,1900006520131,5530,134924100001,1,"GLISAN STREET                                                                     ",3,19.64,1,100,453,45300,453,45300,999
1900,190001,652013,19.64,1900006520131,5530,134924100001,1,"GLISAN STREET                                                                     ",4,19.64,1,100,405,40500,31,3100,29
1900,190001,652014,19.64,1900006520141,5530,134924100001,1,"GLISAN STREET                                                                     ",1,19.64,1,100,453,45300,453,45300,65
1900,190001,652014,19.64,1900006520141,5530,134924100001,1,"GLISAN STREET                                                                     ",2,19.64,1,100,421,42100,453,45300,999
1900,190001,652014,19.64,1900006520141,5530,134924100001,1,"GLISAN STREET                                                                     ",3,19.64,1,100,36,3600,25,2500,999
1900,190001,652014,19.64,1900006520141,5530,134924100001,1,"GLISAN STREET                                                                     ",4,19.64,1,100,36,3600,25,2500,999
1900,190001,652014,19.64,1900006520141,5530,134924100001,1,"GLISAN STREET                                                                     ",5,19.64,1,100,405,40500,405,40500,29
1900,190001,652015,19.64,1900006520151,5530,134924100001,1,"GLISAN STREET                                                                     ",1,19.64,1,100,400,40000,400,40000,93
1900,190001,652015,19.64,1900006520151,5530,134924100001,1,"GLISAN STREET                                                                     ",2,19.64,1,100,400,40000,400,40000,999
1900,190001,652015,19.64,1900006520151,5530,134924100001,1,"GLISAN STREET                                                                     ",3,19.64,1,100,400,40000,400,40000,999
1900,190001,652015,19.64,1900006520151,5530,134924100001,1,"GLISAN STREET                                                                     ",4,19.64,1,100,400,40000,400,40000,999
1900,190001,652015,19.64,1900006520151,5530,134924100001,1,"GLISAN STREET                                                                     ",5,19.64,1,100,31,3100,39,3900,29
1900,190001,652016,19.64,1900006520161,5530,134924100001,1,"GLISAN STREET                                                                     ",1,19.64,1,100,24,2400,600,60099,151
1900,190001,652016,19.64,1900006520161,5530,134924100001,1,"GLISAN STREET                                                                     ",2,19.64,1,100,39,3900,26,2600,999
1900,190001,652016,19.64,1900006520161,5530,134924100001,1,"GLISAN STREET                                                                     ",3,19.64,1,100,18,1800,42,4200,69
1900,190001,652016,19.64,1900006520161,5530,134924100001,1,"GLISAN STREET                                                                     ",4,19.64,1,100,18,1800,42,4200,999
1900,190001,652016,19.64,1900006520161,5530,134924100001,1,"GLISAN STREET                                                                     ",5,19.64,1,100,31,3100,405,40500,29
1900,190001,652017,19.64,1900006520171,5530,134924100001,1,"GLISAN STREET                                                                     ",1,19.64,1,100,9,900,36,3600,91
1900,190001,652017,19.64,1900006520171,5530,134924100001,1,"GLISAN STREET                                                                     ",2,19.64,1,100,411,41100,21,2100,999
1900,190001,652017,19.64,1900006520171,5530,134924100001,1,"GLISAN STREET                                                                     ",3,19.64,1,100,36,3600,36,3600,91
1900,190001,652017,19.64,1900006520171,5530,134924100001,1,"GLISAN STREET                                                                     ",4,19.64,1,100,411,41100,411,41100,999
1900,190001,652017,19.64,1900006520171,5530,134924100001,1,"GLISAN STREET                                                                     ",5,19.64,1,100,414,41400,414,41400,29
1900,190001,652018,19.64,1900006520181,5530,134924100001,1,"GLISAN STREET                                                                     ",1,19.64,1,100,42,4200,25,2500,999
1900,190001,652018,19.64,1900006520181,5530,134924100001,1,"GLISAN STREET                                                                     ",2,19.64,1,100,18,1800,425,42500,999
1900,190001,652018,19.64,1900006520181,5530,134924100001,1,"GLISAN STREET                                                                     ",3,19.64,1,100,36,3600,42,4200,29
1900,190001,652019,19.64,1900006520191,5530,134924100001,1,"FLANDERS STREET                                                                   ",1,19.64,1,100,453,45300,453,45300,97
1900,190001,652019,19.64,1900006520191,5530,134924100001,1,"FLANDERS STREET                                                                   ",2,19.64,1,100,453,45300,453,45300,999
1900,190001,652019,19.64,1900006520191,5530,134924100001,1,"FLANDERS STREET                                                                   ",3,19.64,1,100,24,2400,24,2400,999
1900,190001,652019,19.64,1900006520191,5530,134924100001,1,"FLANDERS STREET                                                                   ",4,19.64,1,100,24,2400,24,2400,999
1900,190001,652019,19.64,1900006520191,5530,134924100001,1,"FLANDERS STREET                                                                   ",5,19.64,1,100,405,40500,405,40500,29
1900,190001,652019,19.64,1900006520191,5530,134924100001,1,"FLANDERS STREET                                                                   ",6,19.64,1,100,453,45300,453,45300,29
1900,190001,652019,19.64,1900006520191,5530,134924100001,1,"FLANDERS STREET                                                                   ",7,19.64,1,100,453,45300,453,45300,999
1900,190001,652019,19.64,1900006520191,5530,134924100001,1,"FLANDERS STREET                                                                   ",8,19.64,1,100,453,45300,453,45300,999
1900,190001,652019,19.64,1900006520191,5530,134924100001,1,"FLANDERS STREET                                                                   ",9,19.64,1,100,36,3600,21,2100,7
1900,190001,652020,19.64,1900006520201,5530,134924100001,2,"FLANDERS STREET                                                                   ",1,19.64,1,100,23,2300,23,2300,65
1900,190001,652020,19.64,1900006520201,5530,134924100001,2,"FLANDERS STREET                                                                   ",2,19.64,1,100,50,5000,25,2500,999
1900,190001,652020,19.64,1900006520201,5530,134924100001,2,"FLANDERS STREET                                                                   ",3,19.64,1,100,410,41000,410,41000,54
1900,190001,652020,19.64,1900006520201,5530,134924100001,2,"FLANDERS STREET                                                                   ",4,19.64,1,100,410,41000,410,41000,45
1900,190001,652020,19.64,1900006520201,5530,134924100001,2,"FLANDERS STREET                                                                   ",5,19.64,1,100,50,5000,25,2500,999
1900,190001,652020,19.64,1900006520201,5530,134924100001,2,"FLANDERS STREET                                                                   ",6,19.64,1,100,99,9900,425,42500,54
1900,190001,652020,19.64,1900006520201,5530,134924100001,2,"FLANDERS STREET                                                                   ",7,19.64,1,100,99,9900,42,4200,45
1900,190001,652020,19.64,1900006520201,5530,134924100001,2,"FLANDERS STREET                                                                   ",8,19.64,1,100,411,41100,411,41100,999
1900,190001,652020,19.64,1900006520201,5530,134924100001,2,"FLANDERS STREET                                                                   ",9,19.64,1,100,405,40500,404,40400,999
1900,190001,652020,19.64,1900006520201,5530,134924100001,2,"FLANDERS STREET                                                                   ",10,19.64,1,100,411,41100,411,41100,32
1900,190001,652021,19.64,1900006520211,5530,134924100001,1,"GLISAN STREET                                                                     ",1,19.64,1,100,25,2500,25,2500,74
1900,190001,652021,19.64,1900006520211,5530,134924100001,1,"GLISAN STREET                                                                     ",2,19.64,1,100,23,2300,33,3300,999
1900,190001,652021,19.64,1900006520211,5530,134924100001,1,"GLISAN STREET                                                                     ",3,19.64,1,100,23,2300,9,900,999
1900,190001,652021,19.64,1900006520211,5530,134924100001,1,"GLISAN STREET                                                                     ",4,19.64,1,100,23,2300,9,900,999
1900,190001,652022,19.64,1900006520221,5530,134924100001,1,"19TH STREET                                                                       ",1,19.64,1,100,405,40500,405,40500,89
1900,190001,652022,19.64,1900006520221,5530,134924100001,1,"19TH STREET                                                                       ",2,19.64,1,100,401,40100,401,40100,999
1900,190001,652022,19.64,1900006520221,5530,134924100001,1,"19TH STREET                                                                       ",3,19.64,1,100,401,40100,405,40500,999
1900,190001,652022,19.64,1900006520221,5530,134924100001,1,"19TH STREET                                                                       ",4,19.64,1,100,405,40500,405,40500,236
1900,190001,652023,19.64,1900006520231,5530,134924100001,1,"19TH STREET                                                                       ",1,19.64,1,100,36,3600,36,3600,125
1900,190001,652023,19.64,1900006520231,5530,134924100001,1,"19TH STREET                                                                       ",2,19.64,1,100,50,5000,50,5000,310
1900,190001,652023,19.64,1900006520231,5530,134924100001,1,"19TH STREET                                                                       ",3,19.64,1,100,33,3300,36,3600,91
1900,190001,652024,19.64,1900006520241,5530,134924100001,1,"OVERTON STREET                                                                    ",1,19.64,1,100,19,1900,18,1800,999
1900,190001,652024,19.64,1900006520241,5530,134924100001,1,"OVERTON STREET                                                                    ",2,19.64,1,100,17,1700,21,2100,236
1900,190001,652024,19.64,1900006520241,5530,134924100001,1,"OVERTON STREET                                                                    ",3,19.64,1,100,17,1700,21,2100,32
1900,190001,652024,19.64,1900006520241,5530,134924100001,1,"OVERTON STREET                                                                    ",4,19.64,1,100,17,1700,21,2100,236
1900,190001,652024,19.64,1900006520241,5530,134924100001,1,"OVERTON STREET                                                                    ",5,19.64,1,100,17,1700,150,15010,999
1900,190001,652024,19.64,1900006520241,5530,134924100001,1,"OVERTON STREET                                                                    ",6,19.64,1,100,26,2600,410,41000,197
1900,190001,652024,19.64,1900006520241,5530,134924100001,1,"OVERTON STREET                                                                    ",7,19.64,1,100,453,45300,453,45300,157
1900,190001,652025,19.64,1900006520251,5530,134924100001,1,"OVERTON STREET                                                                    ",1,19.64,1,100,36,3600,414,41400,83
1900,190001,652025,19.64,1900006520251,5530,134924100001,1,"OVERTON STREET                                                                    ",2,19.64,1,100,55,5500,26,2600,999
1900,190001,652025,19.64,1900006520251,5530,134924100001,1,"OVERTON STREET                                                                    ",3,19.64,1,100,27,2700,41,4100,999
1900,190001,652025,19.64,1900006520251,5530,134924100001,1,"OVERTON STREET                                                                    ",4,19.64,1,100,27,2700,41,4100,999
1900,190001,652025,19.64,1900006520251,5530,134924100001,1,"OVERTON STREET                                                                    ",5,19.64,1,100,27,2700,41,4100,999
1900,190001,652026,19.64,1900006520261,5530,134924100001,1,"OVERTON STREET                                                                    ",1,19.64,1,100,410,41000,410,41000,999
1900,190001,652026,19.64,1900006520261,5530,134924100001,1,"OVERTON STREET                                                                    ",2,19.64,1,100,150,15010,33,3300,218
1900,190001,652026,19.64,1900006520261,5530,134924100001,1,"OVERTON STREET                                                                    ",3,19.64,1,100,150,15010,33,3300,39
1900,190001,652027,19.64,1900006520271,5530,134924100001,1,"LOVEJOY STREET                                                                    ",1,19.64,1,100,453,45300,453,45300,265
1900,190001,652027,19.64,1900006520271,5530,134924100001,1,"LOVEJOY STREET                                                                    ",2,19.64,1,100,17,1700,150,15010,999
1900,190001,652027,19.64,1900006520271,5530,134924100001,1,"LOVEJOY STREET                                                                    ",3,19.64,1,100,17,1700,17,1700,304
1900,190001,652027,19.64,1900006520271,5530,134924100001,1,"LOVEJOY STREET                                                                    ",4,19.64,1,100,17,1700,410,41000,304
1900,190001,652028,19.64,1900006520281,5530,134924100001,1,"MARSHALL STREET                                                                   ",1,19.64,1,100,25,2500,25,2500,999
1900,190001,652028,19.64,1900006520281,5530,134924100001,1,"MARSHALL STREET                                                                   ",2,19.64,1,100,44,4400,44,4400,999
1900,190001,652028,19.64,1900006520281,5530,134924100001,1,"MARSHALL STREET                                                                   ",3,19.64,1,100,23,2300,25,2500,999
1900,190001,652028,19.64,1900006520281,5530,134924100001,1,"MARSHALL STREET                                                                   ",4,19.64,1,100,25,2500,25,2500,999
1900,190001,652028,19.64,1900006520281,5530,134924100001,1,"MARSHALL STREET                                                                   ",5,19.64,1,100,25,2500,44,4400,999
1900,190001,652028,19.64,1900006520281,5530,134924100001,1,"MARSHALL STREET                                                                   ",6,19.64,1,100,25,2500,23,2300,304
1900,190001,652028,19.64,1900006520281,5530,134924100001,1,"MARSHALL STREET                                                                   ",7,19.64,1,100,411,41100,411,41100,29
1900,190001,652028,19.64,1900006520281,5530,134924100001,1,"MARSHALL STREET                                                                   ",8,19.64,1,100,411,41100,411,41100,29
1900,190001,652029,19.64,1900006520291,5530,134924100001,1,"24TH STREET                                                                       ",1,19.64,1,100,453,45300,453,45300,107
1900,190001,652029,19.64,1900006520291,5530,134924100001,1,"24TH STREET                                                                       ",2,19.64,1,100,39,3900,39,3900,999
1900,190001,652029,19.64,1900006520291,5530,134924100001,1,"24TH STREET                                                                       ",3,19.64,1,100,39,3900,36,3600,999
1900,190001,652029,19.64,1900006520291,5530,134924100001,1,"24TH STREET                                                                       ",4,19.64,1,100,414,41400,414,41400,29
1900,190001,652029,19.64,1900006520291,5530,134924100001,1,"24TH STREET                                                                       ",5,19.64,1,100,19,1900,29,2900,29
1900,190001,652030,19.64,1900006520301,5530,134924100001,1,"24TH STREET                                                                       ",1,19.64,1,100,39,3900,453,45300,41
1900,190001,652030,19.64,1900006520301,5530,134924100001,1,"24TH STREET                                                                       ",2,19.64,1,100,39,3900,39,3900,999
1900,190001,652030,19.64,1900006520301,5530,134924100001,1,"24TH STREET                                                                       ",3,19.64,1,100,41,4100,41,4100,999
1900,190001,652030,19.64,1900006520301,5530,134924100001,1,"24TH STREET                                                                       ",4,19.64,1,100,39,3900,39,3900,999
1900,190001,652030,19.64,1900006520301,5530,134924100001,1,"24TH STREET                                                                       ",5,19.64,1,100,21,2100,21,2100,999
1900,190001,652030,19.64,1900006520301,5530,134924100001,1,"24TH STREET                                                                       ",6,19.64,1,100,19,1900,39,3900,304
1900,190001,652030,19.64,1900006520301,5530,134924100001,1,"24TH STREET                                                                       ",7,19.64,1,100,405,40500,405,40500,29
1900,190001,652030,19.64,1900006520301,5530,134924100001,1,"24TH STREET                                                                       ",8,19.64,1,100,400,40000,405,40500,29
1900,190001,652030,19.64,1900006520301,5530,134924100001,1,"24TH STREET                                                                       ",9,19.64,4,400,500,50000,500,50000,29
1900,190001,652031,19.64,1900006520311,5530,134924100001,1,"20TH STREET                                                                       ",1,19.64,1,100,150,15010,150,15010,999
1900,190001,652031,19.64,1900006520311,5530,134924100001,1,"20TH STREET                                                                       ",2,19.64,1,100,150,15010,150,15010,999
1900,190001,652031,19.64,1900006520311,5530,134924100001,1,"20TH STREET                                                                       ",3,19.64,1,100,150,15010,150,15010,999
1900,190001,652031,19.64,1900006520311,5530,134924100001,1,"20TH STREET                                                                       ",4,19.64,1,100,150,15010,150,15010,304
1900,190001,652032,19.64,1900006520321,5530,134924100001,1,"JOHNSON STREET                                                                    ",1,19.64,1,100,23,2300,25,2500,41
1900,190001,652032,19.64,1900006520321,5530,134924100001,1,"JOHNSON STREET                                                                    ",2,19.64,1,100,421,42100,421,42100,999
1900,190001,652033,19.64,1900006520331,5530,134924100001,1,"JOHNSON STREET                                                                    ",1,19.64,1,100,47,4700,47,4700,198
1900,190001,652033,19.64,1900006520331,5530,134924100001,1,"JOHNSON STREET                                                                    ",2,19.64,1,100,47,4700,47,4700,23
1900,190001,652033,19.64,1900006520331,5530,134924100001,1,"JOHNSON STREET                                                                    ",3,19.64,1,100,47,4700,47,4700,999
1900,190001,652033,19.64,1900006520331,5530,134924100001,1,"JOHNSON STREET                                                                    ",4,19.64,1,100,47,4700,47,4700,999
1900,190001,652034,19.64,1900006520341,5530,134924100001,1,"JOHNSON STREET                                                                    ",1,19.64,1,100,36,3600,34,3400,86
1900,190001,652034,19.64,1900006520341,5530,134924100001,1,"JOHNSON STREET                                                                    ",2,19.64,1,100,150,15010,36,3600,999
1900,190001,652034,19.64,1900006520341,5530,134924100001,1,"JOHNSON STREET                                                                    ",3,19.64,1,100,150,15010,150,15010,999
1900,190001,652034,19.64,1900006520341,5530,134924100001,1,"JOHNSON STREET                                                                    ",4,19.64,1,100,150,15010,150,15010,999
1900,190001,652034,19.64,1900006520341,5530,134924100001,1,"JOHNSON STREET                                                                    ",5,19.64,1,100,36,3600,34,3400,999
1900,190001,652035,19.64,1900006520351,5530,134924100001,1,"JOHNSON STREET                                                                    ",1,19.64,1,100,36,3600,36,3600,73
1900,190001,652035,19.64,1900006520351,5530,134924100001,1,"JOHNSON STREET                                                                    ",2,19.64,1,100,23,2300,414,41400,999
1900,190001,652035,19.64,1900006520351,5530,134924100001,1,"JOHNSON STREET                                                                    ",3,19.64,1,100,23,2300,6,600,999
1900,190001,652035,19.64,1900006520351,5530,134924100001,1,"JOHNSON STREET                                                                    ",4,19.64,1,100,19,1900,54,5400,29
1900,190001,652036,19.64,1900006520361,5530,134924100001,1,"JOHNSON STREET                                                                    ",1,19.64,1,100,39,3900,29,2900,79
1900,190001,652036,19.64,1900006520361,5530,134924100001,1,"JOHNSON STREET                                                                    ",2,19.64,1,100,39,3900,39,3900,999
1900,190001,652036,19.64,1900006520361,5530,134924100001,1,"JOHNSON STREET                                                                    ",3,19.64,1,100,41,4100,41,4100,999
1900,190001,652036,19.64,1900006520361,5530,134924100001,1,"JOHNSON STREET                                                                    ",4,19.64,1,100,29,2900,17,1700,27
1900,190001,652037,19.64,1900006520371,5530,134924100001,1,"JOHNSON STREET                                                                    ",1,19.64,1,100,410,41000,410,41000,999
1900,190001,652037,19.64,1900006520371,5530,134924100001,1,"JOHNSON STREET                                                                    ",2,19.64,1,100,36,3600,414,41400,999
1900,190001,652037,19.64,1900006520371,5530,134924100001,1,"JOHNSON STREET                                                                    ",3,19.64,1,100,27,2700,17,1700,999
1900,190001,652038,19.64,1900006520381,5530,134924100001,1,"DAVIS STREET                                                                      ",1,19.64,1,100,410,41000,410,41000,71
1900,190001,652038,19.64,1900006520381,5530,134924100001,1,"DAVIS STREET                                                                      ",2,19.64,1,100,410,41000,400,40000,999
1900,190001,652038,19.64,1900006520381,5530,134924100001,1,"DAVIS STREET                                                                      ",3,19.64,1,100,41,4100,410,41000,999
1900,190001,652038,19.64,1900006520381,5530,134924100001,1,"DAVIS STREET                                                                      ",4,19.64,1,100,41,4100,410,41000,999
1900,190001,652039,19.64,1900006520391,5530,134924100001,1,"DAVIS STREET                                                                      ",1,19.64,1,100,36,3600,36,3600,39
1900,190001,652039,19.64,1900006520391,5530,134924100001,1,"DAVIS STREET                                                                      ",2,19.64,1,100,36,3600,36,3600,999
1900,190001,652039,19.64,1900006520391,5530,134924100001,1,"DAVIS STREET                                                                      ",3,19.64,1,100,42,4200,42,4200,74
1900,190001,652039,19.64,1900006520391,5530,134924100001,1,"DAVIS STREET                                                                      ",4,19.64,1,100,36,3600,36,3600,999
1900,190001,652039,19.64,1900006520391,5530,134924100001,1,"DAVIS STREET                                                                      ",5,19.64,1,100,36,3600,36,3600,45
1900,190001,652039,19.64,1900006520391,5530,134924100001,1,"DAVIS STREET                                                                      ",6,19.64,1,100,410,41000,400,40000,198
1900,190001,652040,19.64,1900006520401,5530,134924100001,1,"PARK STREET NORTH                                                                 ",1,19.64,1,100,411,41100,411,41100,83
1900,190001,652040,19.64,1900006520401,5530,134924100001,1,"PARK STREET NORTH                                                                 ",2,19.64,1,100,411,41100,411,41100,999
1900,190001,652040,19.64,1900006520401,5530,134924100001,1,"PARK STREET NORTH                                                                 ",3,19.64,1,100,411,41100,411,41100,999
1900,190001,652040,19.64,1900006520401,5530,134924100001,1,"PARK STREET NORTH                                                                 ",4,19.64,1,100,411,41100,411,41100,999
1900,190001,652041,19.64,1900006520411,5530,134924100001,1,"PARK STREET NORTH                                                                 ",1,19.64,1,100,453,45300,453,45300,103
1900,190001,652041,19.64,1900006520411,5530,134924100001,1,"PARK STREET NORTH                                                                 ",2,19.64,1,100,453,45300,453,45300,999
1900,190001,652041,19.64,1900006520411,5530,134924100001,1,"PARK STREET NORTH                                                                 ",3,19.64,1,100,453,45300,453,45300,65
1900,190001,652041,19.64,1900006520411,5530,134924100001,1,"PARK STREET NORTH                                                                 ",4,19.64,1,100,453,45300,453,45300,304
1900,190001,652041,19.64,1900006520411,5530,134924100001,1,"PARK STREET NORTH                                                                 ",5,19.64,1,100,453,45300,453,45300,304
1900,190001,652041,19.64,1900006520411,5530,134924100001,1,"PARK STREET NORTH                                                                 ",6,19.64,1,100,453,45300,453,45300,29
1900,190001,652041,19.64,1900006520411,5530,134924100001,1,"PARK STREET NORTH                                                                 ",7,19.64,1,100,453,45300,453,45300,65
1900,190001,652042,19.64,1900006520421,5530,134924100001,1,"3RD STREET NORTH                                                                  ",1,19.64,1,100,465,46500,465,46500,121
1900,190001,652042,19.64,1900006520421,5530,134924100001,1,"3RD STREET NORTH                                                                  ",2,19.64,1,100,465,46500,465,46500,999
1900,190001,652043,19.64,1900006520431,5530,134924100001,1,"3RD STREET NORTH                                                                  ",1,19.64,5,500,501,50100,501,50100,50
1900,190001,652043,19.64,1900006520431,5530,134924100001,1,"3RD STREET NORTH                                                                  ",2,19.64,1,100,501,50100,501,50100,29
1900,190001,652043,19.64,1900006520431,5530,134924100001,1,"3RD STREET NORTH                                                                  ",3,19.64,1,100,501,50100,501,50100,32
1900,190001,652043,19.64,1900006520431,5530,134924100001,1,"3RD STREET NORTH                                                                  ",4,19.64,1,100,501,50100,501,50100,32
1900,190001,652043,19.64,1900006520431,5530,134924100001,1,"3RD STREET NORTH                                                                  ",5,19.64,1,100,501,50100,501,50100,29
1900,190001,652044,19.64,1900006520441,5530,134924100001,2,"3RD STREET NORTH                                                                  ",1,19.64,1,100,465,46500,465,46500,65
1900,190001,652044,19.64,1900006520441,5530,134924100001,2,"3RD STREET NORTH                                                                  ",2,19.64,1,100,501,50100,501,50100,32
